2.2183539867401123	-4.7522807121276855	1.089141845703125	-0.9207872152328491	0.5390444397926331	11.000904083251953
-8.07144832611084	-2.1096997261047363	0.06693155318498611	-1.1971592903137207	2.550257921218872	0.7966362833976746
-0.21511006355285645	-7.564708709716797	-0.14662985503673553	-1.8142215013504028	-4.7380805015563965	3.629692316055298
-3.854797840118408	0.6823880672454834	3.1520135402679443	-3.1529381275177	-0.14688202738761902	5.142186641693115
-0.12293890863656998	-3.7142577171325684	1.918768286705017	-5.890705585479736	5.819987773895264	-0.21130841970443726
-2.250941753387451	3.545614719390869	-4.083568572998047	-0.6195442080497742	-3.382777690887451	2.347872495651245
-1.3451471328735352	-1.6535099744796753	-6.604567527770996	0.640559732913971	3.2558891773223877	2.394787549972534
-10.002837181091309	4.3049397468566895	-3.8117222785949707	-3.837003469467163	2.1792478561401367	-2.593674898147583
2.026737689971924	1.210313320159912	2.401764154434204	5.104570388793945	-6.479428768157959	-0.28501662611961365
4.978245735168457	3.9135334491729736	5.640334129333496	-0.37028664350509644	0.210617795586586	-5.212254047393799
0.5646237730979919	1.0141079425811768	2.3160903453826904	3.0309407711029053	-5.000587463378906	-1.3423621654510498
-1.9083579778671265	-3.3609871864318848	-0.8080996870994568	-1.0793365240097046	-4.703031063079834	2.623246192932129
